Date1 Month,Date1 Day,Date1 Year,Date2 Month,Date2 Day,Date2 Year,Years Apart,Days Apart
5,10,1935,12,3,2026,91,230
5,5,2023,11,21,2026,3,201
8,30,1951,1,31,2026,74,173
12,11,1969,3,26,2025,55,119
5,14,1911,10,12,2025,114,180
1,7,1965,2,23,2025,60,62
9,1,1919,2,21,2026,106,200
9,27,1986,8,20,2026,39,337
11,8,1940,3,30,2025,84,163
4,10,2021,8,2,2025,4,115
3,10,2016,4,9,2026,10,32
9,8,1959,12,3,2026,67,103
6,17,1919,5,28,2025,106,7
8,10,2003,7,13,2025,21,343
5,25,1914,5,9,2026,112,12
12,13,1949,8,31,2026,76,280
8,11,1930,6,21,2026,95,338
7,13,1933,8,31,2025,92,72
1,15,1924,12,24,2026,103,4
8,17,1926,4,23,2026,99,274
7,2,1970,2,2,2025,54,229
6,20,1979,1,7,2026,46,213
3,12,1954,10,14,2026,72,234
12,18,1989,11,12,2025,35,338
6,20,1956,10,16,2026,70,135
9,17,1952,5,24,2026,73,267
9,28,2011,6,13,2026,14,262
10,30,1940,9,27,2026,85,353
12,14,1989,11,2,2025,35,332
11,18,2015,4,15,2026,10,151
12,23,2006,10,7,2026,19,293
8,14,1916,5,13,2025,108,299
7,11,1940,11,14,2025,85,147
8,7,1903,9,14,2026,123,69
11,26,1916,12,2,2026,110,33
4,3,1911,2,27,2025,113,359
1,8,1915,12,5,2026,111,359
12,31,1938,1,21,2026,87,43
11,22,1928,1,10,2026,97,73
1,23,2003,1,1,2026,22,349
11,8,1918,4,9,2026,107,179
8,23,1923,12,17,2026,103,142
11,21,1929,3,24,2025,95,147
2,9,2022,1,26,2025,2,352
4,15,1903,11,30,2026,123,260
2,13,1928,2,17,2026,98,29
8,2,1966,12,29,2026,60,164
6,9,1907,6,24,2026,119,45
2,5,1986,7,3,2025,39,158
2,27,2015,11,20,2026,11,269
8,30,1991,3,26,2026,34,217
10,31,2000,12,22,2025,25,58
2,19,1988,2,27,2026,38,18
12,25,1921,12,13,2026,105,14
10,12,2018,9,14,2026,7,339
7,16,1949,5,20,2025,75,327
11,29,1913,3,9,2026,112,128
12,30,2022,11,19,2025,2,325
8,7,2000,10,23,2025,25,83
1,7,2006,12,12,2025,19,344
5,22,1943,2,9,2026,82,284
8,9,1970,10,18,2026,56,84
2,8,1905,9,29,2025,120,263
6,15,1929,4,16,2026,96,329
12,27,1952,7,9,2026,73,212
6,26,1935,8,23,2026,91,81
1,5,2017,4,12,2025,8,99
10,22,1905,9,16,2026,120,359
3,31,2011,8,11,2025,14,137
3,23,1913,10,5,2025,112,224
5,27,1940,3,17,2025,84,315
11,30,1948,2,12,2025,76,93
8,8,1978,6,14,2025,46,322
12,4,1960,6,25,2025,64,219
12,3,1900,2,28,2026,125,118
1,7,1978,8,9,2026,48,226
4,17,1998,10,7,2025,27,180
11,19,2024,7,13,2026,1,236
9,27,1999,7,12,2026,26,295
7,5,1931,5,3,2026,94,326
3,18,1970,2,11,2026,55,344
9,26,1960,1,27,2025,64,139
7,18,1949,10,7,2026,77,100
9,15,1969,10,12,2026,57,41
7,14,1951,2,9,2026,74,229
9,11,2013,7,20,2025,11,315
2,12,2019,3,13,2026,7,31
3,12,1918,1,31,2026,107,352
2,28,1993,10,2,2025,32,224
4,12,1972,6,27,2026,54,89
7,3,2016,3,7,2026,9,249
3,13,2008,1,18,2025,16,315
12,3,2007,12,28,2026,19,30
1,14,1936,8,13,2026,90,234
4,8,1919,10,28,2026,107,230
8,19,1983,1,8,2025,41,153
12,18,1939,7,5,2025,85,221
12,10,1932,12,29,2025,93,42
12,14,1957,1,4,2025,67,38
8,1,1995,8,3,2025,30,10
1,20,1962,7,3,2026,64,180
8,26,1931,4,26,2025,93,267
9,25,1971,3,6,2026,54,176
3,5,1951,5,3,2026,75,78
8,19,1934,3,24,2026,91,240
1,7,1911,1,28,2025,114,50
6,12,1972,11,9,2025,53,163
2,26,2014,11,2,2026,12,252
11,13,1900,1,7,2026,125,86
1,20,1906,2,13,2026,120,54
10,30,1902,9,5,2025,122,341
10,17,2025,5,12,2026,0,207
10,8,2013,2,10,2026,12,128
8,17,1987,10,22,2026,39,76
8,31,1918,10,2,2025,107,59
4,19,1900,4,23,2026,126,35
7,18,1923,10,23,2025,102,123
2,21,1952,11,5,2025,73,276
3,25,1924,3,3,2026,102,3
9,5,1999,10,9,2025,26,41
5,14,1963,2,7,2025,61,285
11,10,1941,9,19,2025,83,334
6,1,1910,2,4,2025,114,277
4,15,1955,2,16,2026,70,325
9,4,1934,11,15,2026,92,95
7,28,2019,11,2,2026,7,99
11,12,2017,5,10,2026,8,181
9,10,2002,6,21,2026,23,290
10,10,1983,10,27,2026,43,28
6,30,2020,10,7,2025,5,100
7,10,1959,8,24,2026,67,62
2,11,2008,7,20,2025,17,164
5,16,1947,6,6,2026,79,41
12,13,1980,4,13,2026,45,132
3,29,1931,5,25,2025,94,81
5,15,2002,11,17,2025,23,192
9,30,1978,12,17,2026,48,90
7,8,1907,12,11,2025,118,186
11,21,1921,1,31,2025,103,97
6,26,1989,11,23,2025,36,159
10,11,2011,6,27,2026,14,263
12,1,1935,3,3,2025,89,115
4,4,2025,9,15,2026,1,164
11,5,2000,3,8,2025,24,129
5,7,1922,5,9,2025,103,28
3,29,1989,12,16,2026,37,271
6,22,1975,1,31,2026,50,236
4,7,1911,9,11,2025,114,186
7,13,1920,2,18,2025,104,246
4,15,1954,1,14,2026,71,292
1,7,2011,12,7,2025,14,338
10,1,1923,6,2,2026,102,270
8,15,2006,4,30,2026,19,263
6,11,1930,10,27,2025,95,162
7,5,1992,11,24,2026,34,150
2,25,1903,1,10,2026,122,350
4,3,1968,7,29,2026,58,131
6,1,1936,2,19,2025,88,285
3,31,1930,11,21,2026,96,259
10,6,1968,8,8,2026,57,320
7,14,1996,2,16,2026,29,224
12,30,1938,12,25,2026,88,17
2,23,1973,12,28,2026,53,321
9,17,1901,12,4,2026,125,109
8,24,1953,10,2,2025,72,57
8,21,2020,1,13,2026,5,146
1,19,1946,7,14,2025,79,196
10,23,1990,10,23,2025,35,9
12,28,1977,6,28,2025,47,194
10,21,1934,11,4,2026,92,37
7,28,1944,9,15,2026,82,69
1,21,1942,4,10,2025,83,100
5,17,1963,7,5,2025,62,65
4,7,1990,8,18,2025,35,142
7,10,2000,8,14,2026,26,41
5,25,1951,4,14,2025,73,343
7,9,1989,9,24,2026,37,86
6,20,1909,4,29,2026,116,342
9,12,1954,6,9,2025,70,288
6,15,1924,2,5,2026,101,260
12,19,1951,9,14,2026,74,288
7,2,1968,11,19,2025,57,154
8,25,1965,6,15,2025,59,309
7,12,2011,12,20,2025,14,165
1,16,1966,4,21,2025,59,110
6,15,1978,9,4,2026,48,93
12,2,1963,6,26,2026,62,222
9,11,1946,9,29,2026,80,38
12,31,2015,3,21,2025,9,83
11,27,2016,2,11,2026,9,78
11,8,2008,2,14,2026,17,102
9,12,2013,4,6,2025,11,209
5,22,1980,10,8,2025,45,150
6,5,1902,11,22,2026,124,201
2,2,1972,4,23,2025,53,94
1,13,1925,2,10,2025,100,53
7,25,1948,3,28,2026,77,265
3,29,1918,4,3,2026,108,32
12,14,2018,12,23,2026,8,11
12,16,1918,10,1,2026,107,316
8,30,1935,4,10,2026,90,246
12,15,2007,6,27,2025,17,199
6,18,1910,12,7,2025,115,201
7,29,1947,8,1,2025,78,23
6,30,2000,4,2,2026,25,282
12,28,1970,12,3,2025,54,354
2,5,1938,5,15,2025,87,121
4,25,1999,5,22,2025,26,34
2,18,1900,1,10,2026,125,357
6,1,1972,11,29,2025,53,194
7,14,2011,6,7,2025,13,332
8,29,2009,8,19,2026,16,359
9,12,1982,11,12,2026,44,72
5,23,2015,8,16,2026,11,88
8,22,1979,9,29,2026,47,50
12,30,1996,10,6,2026,29,287
11,11,1941,10,1,2026,84,345
8,23,1912,5,8,2025,112,286
3,17,1926,2,27,2025,99,7
2,23,1997,10,9,2025,28,235
5,24,1998,7,10,2026,28,54
6,28,2000,7,24,2026,26,32
12,23,2007,12,17,2026,18,364
12,7,1912,7,26,2025,112,259
8,27,1973,3,1,2025,51,199
4,29,1959,7,21,2026,67,100
2,22,1972,8,12,2025,53,185
10,27,1904,1,14,2026,121,109
4,13,2014,7,2,2026,12,83
12,8,1955,2,6,2025,69,78
1,16,1998,4,23,2025,27,104
2,3,2013,7,15,2025,12,165
12,30,2006,4,23,2026,19,119
2,4,1920,1,28,2026,106,20
8,6,1979,3,4,2025,45,222
8,5,1994,9,18,2025,31,52
2,2,1905,2,28,2026,121,56
8,11,2002,10,18,2026,24,74
2,15,2025,9,4,2025,0,201
6,1,2008,11,20,2025,17,176
10,30,2002,7,7,2026,23,256
6,14,2008,12,27,2025,17,200
5,1,1990,7,2,2026,36,71
6,25,1924,7,13,2026,102,43
3,2,1939,8,23,2026,87,196
1,8,1920,3,2,2026,106,80
2,29,2024,3,11,2026,2,11
8,18,1978,4,11,2025,46,248
5,22,1985,6,27,2025,40,46
4,13,1901,1,14,2025,123,307
3,1,1944,11,25,2025,81,289
9,16,2009,4,18,2025,15,218
8,29,1950,12,4,2026,76,116
2,19,1936,8,20,2025,89,205
5,1,2020,3,12,2025,4,316
4,20,2003,7,25,2026,23,102
5,29,1919,8,6,2026,107,96
4,14,1936,5,16,2026,90,54
7,12,1923,3,24,2025,101,281
12,22,1908,3,12,2025,116,109
7,5,2021,11,21,2026,5,140
7,15,1965,7,8,2026,61,8
6,27,1938,10,24,2025,87,141
4,19,1970,2,13,2025,54,314
12,3,1974,5,5,2026,51,166
3,11,2019,6,7,2025,6,90
7,12,1989,6,21,2026,36,353
10,14,1996,4,19,2025,28,194
9,28,1964,3,15,2026,61,183
10,29,1959,4,7,2025,65,177
2,5,1956,8,28,2026,70,222
9,18,1987,11,9,2026,39,62
12,19,1945,7,30,2025,79,243
7,15,1947,11,5,2025,78,133
11,11,2021,8,25,2026,4,288
11,12,1974,10,30,2025,51,0
5,2,2007,9,10,2025,18,136
9,12,1906,9,5,2025,119,23
8,8,1936,10,30,2025,89,105
3,11,1926,7,9,2026,100,145
5,2,1952,5,31,2025,73,47
6,18,2001,10,17,2026,25,127
10,7,1945,9,18,2026,81,1
11,16,1912,6,24,2026,113,248
6,28,1988,4,12,2025,36,297
5,11,2004,6,19,2025,21,44
3,5,1970,11,26,2026,56,280
8,20,1952,2,11,2026,73,193
8,16,1962,6,18,2026,63,322
7,15,1915,4,4,2026,110,291
5,23,1997,10,24,2025,28,161
3,23,1908,6,29,2026,118,127
6,1,1955,7,25,2026,71,72
5,17,1956,2,25,2026,69,301
6,21,1933,10,28,2026,93,152
12,21,1900,11,9,2025,124,354
9,1,1942,7,24,2026,83,347
10,5,1924,4,14,2025,100,216
7,7,1979,4,29,2026,46,308
6,20,1952,8,16,2025,73,75
6,5,2008,4,5,2026,17,308
1,10,1988,4,16,2025,37,106
7,4,2018,11,21,2025,7,142
7,18,1948,4,5,2026,77,280
9,17,1924,4,2,2025,100,222
1,7,1941,4,16,2025,84,120
9,23,1977,3,9,2025,47,179
9,8,1949,5,10,2025,75,263
12,2,1969,1,26,2025,55,69
5,27,1928,11,12,2025,97,193
10,27,1922,1,19,2025,102,110
7,8,1968,2,26,2026,57,247
9,8,1911,6,19,2025,113,313
1,29,1959,1,10,2026,66,363
12,2,1989,7,5,2026,36,224
10,13,1999,9,14,2026,26,343
10,24,1900,7,24,2026,125,304
11,14,1900,6,26,2026,125,255
2,16,1928,11,22,2025,97,304
4,7,1933,5,12,2026,93,58
7,13,2013,2,12,2025,11,217
9,2,1915,12,19,2026,111,136
8,2,1970,2,13,2025,54,209
11,29,2018,2,7,2026,7,72
5,27,2015,11,17,2026,11,177
1,12,1910,9,18,2025,115,278
10,16,1913,10,14,2025,112,26
1,12,1975,2,28,2025,50,60
9,14,2010,8,10,2025,14,334
10,12,1961,6,25,2025,63,272
11,15,1915,4,17,2025,109,181
5,26,1984,3,27,2026,41,315
10,30,1998,11,24,2025,27,32
7,3,1973,2,18,2025,51,243
1,2,1931,9,27,2025,94,292
5,26,1942,1,17,2025,82,257
8,17,1955,9,16,2025,70,48
4,29,1924,9,14,2026,102,163
3,3,1969,12,28,2025,56,314
9,11,2025,5,31,2026,0,262
2,9,1921,12,18,2025,104,338
12,22,1914,12,16,2026,112,22
3,10,1976,2,23,2026,49,362
7,11,1955,7,21,2026,71,28
3,17,1927,1,21,2025,97,335
1,7,1915,5,18,2025,110,159
7,27,2009,2,3,2025,15,195
9,11,1965,7,26,2025,59,333
11,6,1991,12,13,2026,35,46
4,24,1925,5,19,2025,100,50
8,21,2015,4,12,2025,9,237
1,19,1913,5,12,2025,112,141
6,25,1938,12,17,2025,87,197
11,11,2016,6,17,2026,9,220
3,1,1950,7,18,2025,75,158
4,22,1974,5,25,2026,52,46
6,21,1972,8,15,2026,54,68
5,4,1949,5,8,2026,77,23
12,15,2024,4,18,2025,0,124
7,9,2019,2,17,2026,6,225
5,1,1999,7,2,2025,26,69
5,16,1972,11,8,2025,53,189
3,5,1975,12,3,2025,50,286
8,5,1998,11,8,2025,27,102
9,13,1944,8,15,2026,81,356
3,8,1908,5,22,2026,118,104
4,8,2009,7,25,2026,17,112
8,7,1926,10,5,2026,100,84
1,31,1917,7,24,2025,108,201
4,29,1914,9,30,2026,112,182
3,6,1997,12,12,2025,28,288
11,15,1943,5,8,2025,81,195
11,17,1962,6,11,2026,63,222
3,23,1967,6,16,2025,58,100
8,12,2000,10,3,2025,25,58
10,31,1978,4,1,2025,46,164
10,28,1981,3,24,2026,44,158
6,27,2004,1,6,2025,20,198
3,14,2021,4,26,2025,4,44
8,15,2019,9,26,2026,7,44
5,1,2005,8,28,2026,21,124
7,27,1970,12,20,2026,56,160
6,15,2018,2,15,2025,6,247
12,22,2000,8,21,2025,24,248
1,31,1947,4,12,2026,79,91
10,9,1922,2,9,2025,102,149
9,24,1967,2,8,2026,58,152
1,28,1925,1,17,2026,101,14
5,2,2018,11,6,2025,7,190
11,5,1999,8,28,2025,25,303
4,11,1972,12,20,2025,53,266
2,1,1940,2,14,2026,86,35
12,28,1995,4,17,2026,30,118
12,15,1951,6,6,2026,74,192
6,25,1974,10,24,2026,52,134
11,22,2016,2,1,2025,8,73
11,28,1932,7,12,2026,93,249
2,12,1926,10,29,2025,99,284
12,26,1914,8,21,2025,110,266
2,2,1925,4,29,2026,101,111
12,14,1998,9,19,2026,27,286
10,2,1926,5,9,2025,98,244
8,1,1960,10,29,2025,65,105
8,27,1989,2,17,2026,36,183
4,7,1912,1,2,2025,112,298
10,27,1929,2,8,2026,96,128
5,5,1901,4,16,2026,125,12
5,9,2015,8,31,2026,11,117
4,18,1948,3,26,2025,76,361
4,29,1965,7,3,2026,61,80
5,26,1916,3,28,2026,109,333
5,23,1962,6,11,2025,63,35
8,23,1990,10,15,2025,35,62
1,11,1946,2,25,2026,80,65
4,22,2021,9,7,2025,4,139
10,26,1952,5,2,2026,73,206
3,24,1928,9,26,2025,97,210
10,13,1971,6,20,2025,53,264
9,1,1930,10,12,2026,96,65
7,26,1902,1,3,2025,122,192
12,5,1948,7,8,2025,76,234
9,20,2002,6,2,2025,22,261
7,1,1908,8,10,2025,117,69
8,3,2000,7,22,2026,25,359
11,24,1946,2,13,2026,79,101
12,23,1993,9,2,2026,32,261
2,18,1974,10,2,2025,51,239
11,11,1998,1,21,2026,27,78
4,1,1921,2,20,2026,104,351
8,11,1970,5,30,2025,54,306
7,16,2013,11,12,2026,13,122
9,25,1965,5,9,2025,59,241
1,5,1931,5,23,2025,94,162
10,22,1960,10,4,2026,65,363
10,25,1931,9,1,2026,94,335
5,19,1981,3,31,2025,43,327
12,1,2015,11,3,2025,9,340
11,4,1995,7,12,2026,30,258
7,7,2001,11,21,2026,25,143
10,21,2017,7,9,2025,7,263
7,4,1957,2,9,2026,68,237
12,20,2013,10,23,2026,12,310
2,6,1961,12,27,2025,64,340
9,14,1983,2,5,2025,41,155
12,19,1929,8,11,2026,96,259
12,16,1938,11,14,2025,86,355
5,30,1970,4,6,2026,55,325
9,24,1996,6,1,2025,28,257
11,20,1918,4,7,2026,107,165
10,16,1905,4,3,2026,120,199
3,29,1979,8,10,2025,46,146
8,29,1903,10,2,2025,122,65
3,20,1984,4,2,2025,41,23
8,16,1977,1,8,2026,48,157
7,7,2013,4,4,2025,11,274
2,4,1938,1,30,2026,88,17
12,6,1980,10,7,2025,44,316
11,21,1964,7,20,2026,61,256
3,8,2010,5,5,2026,16,62
11,24,1952,3,26,2026,73,140
7,10,1994,9,24,2026,32,84
11,18,1913,5,8,2025,111,199
4,19,2010,5,1,2025,15,16
2,3,2015,10,16,2026,11,258
12,17,1975,9,20,2025,49,290
6,20,2022,4,12,2026,3,297
1,12,1941,5,9,2026,85,138
8,28,1978,8,14,2026,47,363
9,14,2009,7,21,2025,15,314
1,3,2017,3,4,2026,9,62
6,1,1939,10,11,2025,86,154
2,17,2019,11,8,2026,7,266
4,11,1966,9,20,2026,60,177
12,16,1979,10,29,2026,46,329
2,25,2025,8,6,2025,0,162
5,12,2019,3,30,2025,5,324
10,5,1908,9,14,2026,118,8
11,16,1967,10,16,2026,58,349
6,16,1905,5,4,2025,119,352
5,11,1929,8,30,2026,97,135
1,9,1977,1,21,2026,49,24
4,25,1995,12,7,2025,30,234
9,13,1970,5,24,2026,55,267
11,15,1927,4,22,2026,98,183
1,21,1923,4,25,2025,102,120
10,12,1975,11,19,2026,51,51
10,3,2018,3,4,2026,7,154
1,10,1974,7,31,2026,52,215
7,20,2012,5,1,2025,12,288
2,22,1999,2,9,2026,26,359
7,14,1981,4,2,2026,44,273
9,13,1940,3,30,2025,84,219
2,27,2005,7,31,2026,21,159
8,27,1934,6,18,2026,91,318
7,22,1942,7,10,2026,84,9
12,17,1972,12,4,2026,54,0
7,30,1983,3,29,2026,42,253
8,16,1981,4,21,2025,43,259
8,2,1906,5,15,2026,119,316
5,25,1975,5,24,2026,51,12
12,14,1903,9,6,2025,121,297
8,17,1921,3,23,2026,104,244
10,11,1989,4,9,2025,35,189
11,24,1981,1,28,2026,44,76
10,4,1957,3,27,2025,67,191
11,6,1936,6,18,2025,88,246
1,17,1906,8,29,2026,120,254
3,25,2015,1,26,2025,9,310
5,30,2012,6,12,2026,14,16
8,23,1938,4,8,2025,86,250
3,8,1948,10,4,2025,77,229
4,3,1967,9,29,2026,59,194
7,8,1945,1,24,2025,79,220
10,23,1921,10,1,2025,104,4
10,4,1947,12,5,2025,78,82
9,26,1975,2,18,2025,49,158
12,13,1947,2,16,2025,77,85
7,9,1998,7,18,2026,28,16
11,21,1936,3,9,2025,88,130
12,18,1968,8,17,2025,56,256
11,18,1924,7,15,2025,100,264
4,11,2025,10,16,2025,0,188
11,2,1962,12,16,2026,64,60
8,31,1995,10,18,2026,31,56
7,1,2012,3,30,2025,12,275
1,8,2023,3,13,2025,2,65
6,19,2025,8,3,2025,0,45
1,24,1909,11,11,2026,117,320
11,4,1981,7,9,2026,44,258
6,10,1967,10,19,2025,58,146
1,6,1952,7,10,2025,73,204
12,6,2006,6,2,2025,18,183
5,9,2023,7,28,2026,3,81
5,2,1912,6,7,2026,114,64
2,24,1905,9,18,2025,120,236
11,16,1937,8,17,2026,88,296
6,7,1996,9,18,2026,30,110
9,6,2009,5,11,2026,16,251
1,11,2018,2,15,2026,8,37
5,21,1912,1,5,2025,112,257
7,30,1903,6,4,2025,121,340
1,1,1951,10,25,2026,75,316
8,24,1944,6,16,2025,80,316
10,11,1993,4,4,2025,31,183
7,7,2018,1,11,2026,7,190
12,5,1957,5,8,2026,68,171
3,18,1924,9,6,2026,102,197
7,1,1930,1,30,2026,95,237
2,21,1910,2,24,2026,116,32
3,21,1917,7,11,2026,109,139
5,18,1919,10,30,2025,106,192
10,7,1957,7,2,2025,67,285
4,17,1959,10,9,2025,66,192
7,16,1911,1,2,2025,113,199
8,26,1915,4,8,2026,110,253
9,4,1918,9,13,2026,108,36
7,2,1995,10,9,2026,31,107
2,27,2008,7,16,2025,17,144
5,7,1980,12,30,2025,45,248
6,1,1959,12,12,2025,66,211
7,4,1976,4,22,2026,49,304
11,7,1903,11,9,2026,123,33
7,26,1916,4,14,2026,109,289
11,18,1962,12,7,2026,64,35
1,6,1916,5,11,2026,110,153
3,18,1917,9,9,2025,108,202
5,17,1971,10,18,2026,55,168
10,31,1909,8,10,2025,115,312
5,4,1956,9,12,2026,70,148
7,25,1927,12,7,2026,99,160
12,31,1934,10,8,2026,91,304
10,13,1992,9,14,2026,33,344
3,16,2025,10,6,2025,0,204
7,6,1942,1,31,2025,82,230
8,19,1910,8,15,2025,115,25
5,31,1998,4,9,2025,26,320
5,16,1995,9,6,2026,31,121
12,27,1961,10,16,2026,64,309
4,8,1912,12,13,2025,113,277
10,6,1985,7,31,2026,40,308
4,5,2001,1,20,2026,24,296
10,7,1948,1,11,2026,77,115
11,24,1994,2,26,2025,30,102
1,1,1951,12,13,2025,75,0
7,27,1962,5,23,2025,62,316
8,23,2022,1,28,2026,3,159
5,2,1942,1,2,2026,83,266
4,25,1926,8,2,2026,100,124
2,1,2013,3,12,2025,12,42
1,24,2002,4,2,2026,24,74
10,31,1936,3,17,2025,88,159
8,31,2006,1,7,2025,18,134
2,2,1912,1,6,2025,113,2
5,26,1950,6,18,2025,75,42
6,5,2012,3,27,2026,13,298
11,28,2021,10,29,2025,3,336
3,17,1901,7,2,2026,125,138
4,13,1966,10,19,2025,59,204
9,21,1978,4,8,2025,46,211
12,1,1911,8,10,2026,114,281
2,21,2017,8,26,2025,8,188
4,30,1977,1,21,2026,48,278
4,25,1986,7,21,2026,40,97
11,10,1968,4,16,2025,56,171
8,17,1954,2,17,2026,71,202
7,2,2009,12,24,2026,17,179
7,20,1932,10,19,2026,94,114
3,23,1994,10,24,2026,32,223
12,17,2018,2,24,2025,6,71
10,17,1913,5,11,2026,112,234
2,22,1918,10,26,2026,108,273
2,22,2024,8,3,2025,1,163
10,6,2008,9,21,2025,16,354
10,4,1903,12,26,2026,123,114
6,22,2004,6,17,2025,21,0
3,31,2010,7,13,2025,15,108
7,19,1921,12,22,2025,104,182
12,21,1996,10,22,2025,28,312
6,8,1953,6,21,2026,73,31
1,12,1930,1,3,2026,96,15
6,2,1976,2,3,2025,48,258
3,22,1924,7,13,2025,101,138
2,15,1937,2,21,2026,89,28
3,24,1975,8,8,2025,50,150
5,24,1926,10,26,2026,100,180
3,16,1942,1,3,2025,82,314
10,26,1994,8,10,2025,30,296
9,5,1956,7,22,2026,69,337
9,28,1974,12,11,2025,51,87
6,9,1912,9,8,2025,113,119
2,9,1967,7,13,2025,58,169
11,9,1990,12,3,2025,35,33
5,9,1956,9,30,2026,70,161
4,9,2025,11,24,2025,0,229
12,12,2002,9,22,2026,23,290
1,14,1937,3,19,2025,88,86
8,22,1937,9,20,2025,88,51
3,28,2022,5,26,2026,4,60
11,10,2007,2,23,2025,17,110
1,14,2011,5,27,2026,15,137
4,13,1931,7,21,2025,94,123
3,24,1935,10,23,2026,91,236
11,16,1964,6,26,2026,61,237
10,26,2014,7,4,2025,10,254
5,6,1968,3,25,2025,56,337
12,16,1990,8,16,2025,34,252
7,17,1904,9,17,2026,122,92
8,10,2019,11,18,2026,7,102
3,10,1969,12,11,2026,57,290
9,30,1982,5,23,2026,43,246
10,11,1910,2,27,2025,114,168
9,7,1968,1,29,2026,57,158
10,7,1960,2,6,2025,64,138
4,12,1910,7,13,2026,116,121
4,19,1912,5,18,2025,113,57
1,24,1944,6,8,2026,82,156
4,20,1961,3,10,2026,64,340
1,16,1962,4,24,2026,64,114
2,7,1931,9,1,2026,95,230
3,21,1917,3,18,2025,108,24
10,16,1925,8,11,2025,99,324
8,25,2004,7,12,2025,20,326
11,29,1914,1,20,2025,110,80
12,15,1956,9,23,2025,68,299
5,28,1901,8,4,2026,125,99
4,5,1937,12,12,2025,88,273
5,9,1921,5,10,2025,104,27
2,21,1989,11,19,2026,37,280
8,15,1997,8,9,2026,29,1
8,23,2005,10,21,2026,21,64
8,14,1920,2,15,2026,105,211
5,4,1987,8,29,2026,39,127
4,7,1953,10,9,2025,72,203
10,12,1919,12,25,2025,106,101
10,14,1939,5,17,2025,85,237
1,5,1962,12,10,2026,64,355
6,14,2012,9,18,2026,14,99
1,7,1919,9,1,2025,106,264
9,13,1982,7,21,2026,43,322
8,12,1939,1,24,2025,85,187
9,21,1996,12,18,2025,29,95
12,7,1966,1,1,2026,59,40
12,9,1941,1,12,2025,83,55
7,21,1963,4,14,2025,61,283
5,30,1948,11,25,2026,78,198
8,9,2002,1,3,2025,22,153
8,24,1926,2,9,2026,99,194
3,19,1996,6,12,2025,29,92
10,27,1979,7,30,2025,45,288
10,25,1930,4,4,2025,94,185
5,23,1980,6,7,2025,45,26
7,22,1904,11,11,2025,121,142
8,4,2020,10,27,2026,6,85
1,1,1907,4,28,2025,118,147
10,30,1902,4,8,2026,123,191
6,1,1940,8,20,2026,86,101
11,26,1938,9,8,2026,87,308
11,13,1930,6,22,2025,94,245
6,10,1987,4,8,2026,38,312
4,8,1974,9,27,2026,52,185
5,22,1992,6,10,2026,34,27
5,19,2023,12,18,2026,3,214
4,5,2011,2,27,2025,13,332
4,4,1994,7,3,2026,32,98
2,24,1984,9,29,2026,42,228
3,1,1968,9,5,2025,57,202
12,27,1958,3,2,2026,67,82
7,20,1925,5,26,2025,99,335
4,9,2020,3,7,2025,4,333
8,14,2016,8,16,2026,10,4
9,5,2024,11,8,2025,1,64
10,20,1956,4,25,2025,68,204
9,16,1973,3,16,2026,52,194
10,29,1945,7,24,2025,79,288
9,16,1982,9,2,2025,42,362
5,20,1951,5,14,2026,75,13
9,27,1960,7,18,2025,64,310
9,10,1908,6,14,2025,116,306
12,15,2002,11,3,2025,22,329
6,25,1928,9,9,2025,97,100
9,28,1966,5,11,2025,58,240
6,28,1979,11,22,2026,47,159
9,10,1948,6,7,2025,76,289
5,20,1974,11,20,2026,52,197
1,18,1934,5,21,2025,91,146
6,16,2003,12,25,2025,22,198
6,10,1918,6,1,2026,108,18
3,27,1982,6,18,2026,44,94
3,3,1969,10,27,2025,56,252
6,16,2006,5,16,2025,18,339
9,3,2016,12,29,2026,10,119
5,10,2005,2,6,2025,19,277
1,25,1947,7,14,2026,79,190
2,3,1981,1,26,2025,44,3
10,17,2008,6,27,2026,17,257
7,25,1963,12,13,2026,63,157
1,24,1931,3,31,2026,95,90
6,25,1940,2,14,2025,84,255
4,14,1941,6,16,2026,85,84
9,17,1963,5,24,2026,62,265
2,24,1917,3,7,2025,108,38
1,12,1939,3,26,2026,87,95
5,17,1950,10,2,2025,75,157
6,1,1934,3,15,2025,90,310
11,27,1925,7,20,2026,100,260
4,10,1912,12,26,2026,114,288
4,6,1904,1,9,2025,120,308
4,26,1954,11,9,2025,71,215
1,6,2014,1,20,2026,12,17
2,16,1901,11,20,2026,125,308
7,18,1948,1,29,2025,76,214
12,20,1979,7,7,2026,46,211
2,12,1974,1,10,2025,50,345
5,1,1915,4,26,2026,111,23
3,1,1949,2,5,2025,75,360
12,4,1938,5,19,2025,86,188
11,14,1964,4,16,2025,60,168
8,30,1907,11,4,2026,119,96
9,2,1935,6,9,2025,89,303
1,22,1903,11,9,2026,123,322
2,8,2011,9,30,2026,15,238
2,6,1939,2,8,2026,87,24
1,13,2012,6,16,2025,13,158
9,16,1949,3,26,2026,76,210
12,19,1961,5,17,2026,64,165
3,23,2003,8,11,2025,22,147
1,7,1902,1,10,2026,124,34
7,30,1971,6,6,2025,53,325
9,13,1985,3,7,2026,40,185
5,19,2020,12,1,2025,5,197
12,14,2018,5,1,2026,7,140
8,28,1993,4,8,2026,32,231
1,24,1935,3,4,2025,90,62
2,15,1921,4,14,2025,104,84
